<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.13	11:41:00	1.09210	1.09217	1.09196	1.09216	10	0	8
2024.03.13	11:42:00	1.09216	1.09217	1.09207	1.09209	161	0	10
2024.03.13	11:43:00	1.09209	1.09224	1.09205	1.09221	160	0	10
2024.03.13	11:44:00	1.09221	1.09223	1.09220	1.09221	97	0	12
2024.03.13	11:45:00	1.09221	1.09228	1.09216	1.09224	86	0	9
2024.03.13	11:46:00	1.09224	1.09227	1.09212	1.09226	95	0	11
2024.03.13	11:47:00	1.09226	1.09228	1.09214	1.09219	154	0	10
2024.03.13	11:48:00	1.09219	1.09225	1.09214	1.09224	125	0	9
2024.03.13	11:49:00	1.09224	1.09224	1.09213	1.09214	87	0	8
2024.03.13	11:50:00	1.09214	1.09222	1.09199	1.09205	156	0	10
2024.03.13	11:51:00	1.09205	1.09212	1.09183	1.09184	79	0	10
2024.03.13	11:52:00	1.09184	1.09188	1.09160	1.09164	55	0	10
2024.03.13	11:53:00	1.09164	1.09172	1.09164	1.09168	124	0	11
2024.03.13	11:54:00	1.09168	1.09184	1.09165	1.09177	138	0	10
2024.03.13	11:55:00	1.09177	1.09179	1.09177	1.09178	175	0	8
2024.03.13	11:56:00	1.09178	1.09178	1.09167	1.09171	108	0	12
2024.03.13	11:57:00	1.09171	1.09182	1.09162	1.09176	151	0	10
2024.03.13	11:58:00	1.09176	1.09179	1.09164	1.09168	137	0	11
2024.03.13	11:59:00	1.09168	1.09170	1.09148	1.09156	179	0	12
2024.03.13	12:00:00	1.09156	1.09166	1.09128	1.09135	35	0	12
2024.03.13	12:01:00	1.09135	1.09153	1.09125	1.09148	46	0	10
2024.03.13	12:02:00	1.09148	1.09152	1.09129	1.09129	10	0	10
2024.03.13	12:03:00	1.09129	1.09137	1.09122	1.09135	65	0	10
2024.03.13	12:04:00	1.09135	1.09137	1.09120	1.09126	39	0	8
2024.03.13	12:05:00	1.09126	1.09130	1.09119	1.09126	58	0	9
2024.03.13	12:06:00	1.09126	1.09129	1.09113	1.09117	111	0	12
2024.03.13	12:07:00	1.09117	1.09118	1.09109	1.09113	129	0	12
2024.03.13	12:08:00	1.09113	1.09120	1.09105	1.09109	134	0	8
2024.03.13	12:09:00	1.09109	1.09116	1.09101	1.09113	72	0	10
2024.03.13	12:10:00	1.09113	1.09127	1.09110	1.09125	74	0	12
2024.03.13	12:11:00	1.09125	1.09134	1.09120	1.09126	145	0	9
2024.03.13	12:12:00	1.09126	1.09164	1.09116	1.09162	23	0	12
2024.03.13	12:13:00	1.09162	1.09171	1.09152	1.09156	41	0	10
2024.03.13	12:14:00	1.09156	1.09160	1.09133	1.09139	36	0	9
2024.03.13	12:15:00	1.09139	1.09158	1.09130	1.09149	174	0	11
2024.03.13	12:16:00	1.09149	1.09150	1.09141	1.09143	95	0	9
2024.03.13	12:17:00	1.09143	1.09157	1.09137	1.09150	152	0	12
2024.03.13	12:18:00	1.09150	1.09158	1.09144	1.09155	120	0	10
2024.03.13	12:19:00	1.09155	1.09160	1.09139	1.09147	139	0	9
2024.03.13	12:20:00	1.09147	1.09153	1.09142	1.09148	12	0	9
2024.03.13	12:21:00	1.09148	1.09173	1.09144	1.09162	84	0	11
2024.03.13	12:22:00	1.09162	1.09178	1.09156	1.09178	141	0	11
2024.03.13	12:23:00	1.09178	1.09183	1.09167	1.09174	29	0	12
2024.03.13	12:24:00	1.09174	1.09186	1.09169	1.09182	9	0	11
2024.03.13	12:25:00	1.09182	1.09191	1.09175	1.09190	55	0	9
2024.03.13	12:26:00	1.09190	1.09208	1.09182	1.09207	86	0	10
2024.03.13	12:27:00	1.09207	1.09221	1.09205	1.09220	96	0	9
2024.03.13	12:28:00	1.09220	1.09249	1.09212	1.09241	142	0	9
2024.03.13	12:29:00	1.09241	1.09258	1.09238	1.09253	19	0	10
2024.03.13	12:30:00	1.09253	1.09267	1.09237	1.09247	126	0	10
2024.03.13	12:31:00	1.09247	1.09249	1.09231	1.09233	116	0	8
2024.03.13	12:32:00	1.09233	1.09244	1.09200	1.09211	167	0	12
2024.03.13	12:33:00	1.09211	1.09214	1.09180	1.09186	92	0	8
2024.03.13	12:34:00	1.09186	1.09186	1.09174	1.09177	101	0	8
2024.03.13	12:35:00	1.09177	1.09193	1.09172	1.09190	90	0	10
2024.03.13	12:36:00	1.09190	1.09192	1.09174	1.09181	95	0	11
2024.03.13	12:37:00	1.09181	1.09186	1.09160	1.09165	122	0	8
2024.03.13	12:38:00	1.09165	1.09174	1.09162	1.09171	20	0	9
2024.03.13	12:39:00	1.09171	1.09189	1.09169	1.09184	28	0	10
2024.03.13	12:40:00	1.09184	1.09185	1.09166	1.09171	72	0	9
2024.03.13	12:41:00	1.09171	1.09177	1.09166	1.09168	97	0	11
2024.03.13	12:42:00	1.09168	1.09183	1.09161	1.09180	126	0	12
2024.03.13	12:43:00	1.09180	1.09201	1.09160	1.09197	119	0	12
2024.03.13	12:44:00	1.09197	1.09211	1.09174	1.09183	171	0	11
2024.03.13	12:45:00	1.09183	1.09187	1.09171	1.09174	32	0	9
2024.03.13	12:46:00	1.09174	1.09179	1.09168	1.09170	142	0	11
2024.03.13	12:47:00	1.09170	1.09172	1.09163	1.09163	48	0	11
2024.03.13	12:48:00	1.09163	1.09177	1.09157	1.09167	107	0	9
2024.03.13	12:49:00	1.09167	1.09178	1.09157	1.09163	67	0	10
2024.03.13	12:50:00	1.09163	1.09166	1.09155	1.09159	72	0	10
2024.03.13	12:51:00	1.09159	1.09159	1.09147	1.09147	15	0	10
2024.03.13	12:52:00	1.09147	1.09152	1.09120	1.09129	150	0	11
2024.03.13	12:53:00	1.09129	1.09146	1.09127	1.09143	15	0	10
2024.03.13	12:54:00	1.09143	1.09152	1.09141	1.09151	147	0	8
2024.03.13	12:55:00	1.09151	1.09166	1.09146	1.09156	87	0	10
2024.03.13	12:56:00	1.09156	1.09168	1.09155	1.09164	108	0	9
2024.03.13	12:57:00	1.09164	1.09167	1.09146	1.09155	64	0	12
2024.03.13	12:58:00	1.09155	1.09162	1.09146	1.09146	121	0	10
2024.03.13	12:59:00	1.09146	1.09149	1.09130	1.09140	177	0	10
2024.03.13	13:00:00	1.09140	1.09142	1.09127	1.09129	61	0	10
2024.03.13	13:01:00	1.09129	1.09134	1.09124	1.09127	131	0	12
2024.03.13	13:02:00	1.09127	1.09129	1.09109	1.09122	46	0	10
2024.03.13	13:03:00	1.09122	1.09123	1.09120	1.09122	25	0	10
2024.03.13	13:04:00	1.09122	1.09123	1.09108	1.09120	165	0	8
2024.03.13	13:05:00	1.09120	1.09133	1.09119	1.09128	160	0	11
2024.03.13	13:06:00	1.09128	1.09143	1.09124	1.09141	106	0	10
2024.03.13	13:07:00	1.09141	1.09144	1.09128	1.09132	179	0	11
2024.03.13	13:08:00	1.09132	1.09133	1.09121	1.09131	160	0	8
2024.03.13	13:09:00	1.09131	1.09140	1.09103	1.09111	60	0	10
2024.03.13	13:10:00	1.09111	1.09139	1.09105	1.09132	12	0	9
2024.03.13	13:11:00	1.09132	1.09156	1.09128	1.09146	82	0	9
2024.03.13	13:12:00	1.09146	1.09148	1.09125	1.09130	13	0	9
2024.03.13	13:13:00	1.09130	1.09131	1.09114	1.09115	170	0	9
2024.03.13	13:14:00	1.09115	1.09121	1.09097	1.09098	131	0	12
2024.03.13	13:15:00	1.09098	1.09128	1.09090	1.09122	30	0	9
2024.03.13	13:16:00	1.09122	1.09123	1.09107	1.09113	166	0	11
2024.03.13	13:17:00	1.09113	1.09118	1.09099	1.09099	68	0	10
2024.03.13	13:18:00	1.09099	1.09116	1.09093	1.09112	176	0	10
2024.03.13	13:19:00	1.09112	1.09128	1.09102	1.09119	89	0	10
2024.03.13	13:20:00	1.09119	1.09121	1.09106	1.09114	160	0	11
2024.03.13	13:21:00	1.09114	1.09138	1.09113	1.09131	146	0	8
2024.03.13	13:22:00	1.09131	1.09132	1.09114	1.09120	129	0	9
2024.03.13	13:23:00	1.09120	1.09127	1.09106	1.09109	37	0	12
2024.03.13	13:24:00	1.09109	1.09121	1.09106	1.09119	138	0	8
2024.03.13	13:25:00	1.09119	1.09124	1.09101	1.09106	37	0	10
2024.03.13	13:26:00	1.09106	1.09109	1.09103	1.09105	49	0	8
2024.03.13	13:27:00	1.09105	1.09111	1.09092	1.09098	66	0	10
2024.03.13	13:28:00	1.09098	1.09103	1.09087	1.09093	163	0	9
2024.03.13	13:29:00	1.09093	1.09094	1.09088	1.09094	33	0	8
2024.03.13	13:30:00	1.09094	1.09106	1.09089	1.09102	37	0	11
2024.03.13	13:31:00	1.09102	1.09103	1.09085	1.09091	46	0	10
2024.03.13	13:32:00	1.09091	1.09099	1.09090	1.09099	150	0	11
2024.03.13	13:33:00	1.09099	1.09110	1.09093	1.09102	134	0	11
2024.03.13	13:34:00	1.09102	1.09112	1.09097	1.09104	58	0	8
2024.03.13	13:35:00	1.09104	1.09109	1.09101	1.09107	35	0	12
2024.03.13	13:36:00	1.09107	1.09113	1.09105	1.09107	136	0	10
2024.03.13	13:37:00	1.09107	1.09124	1.09103	1.09113	8	0	10
2024.03.13	13:38:00	1.09113	1.09116	1.09108	1.09113	62	0	12
2024.03.13	13:39:00	1.09113	1.09128	1.09104	1.09120	44	0	10
2024.03.13	13:40:00	1.09120	1.09123	1.09109	1.09117	166	0	8
2024.03.13	13:41:00	1.09117	1.09122	1.09117	1.09119	72	0	8
2024.03.13	13:42:00	1.09119	1.09128	1.09100	1.09107	31	0	11
2024.03.13	13:43:00	1.09107	1.09113	1.09106	1.09111	44	0	10
2024.03.13	13:44:00	1.09111	1.09134	1.09108	1.09131	122	0	12
2024.03.13	13:45:00	1.09131	1.09148	1.09129	1.09146	143	0	12
2024.03.13	13:46:00	1.09146	1.09160	1.09141	1.09151	53	0	11
2024.03.13	13:47:00	1.09151	1.09156	1.09136	1.09141	76	0	8
2024.03.13	13:48:00	1.09141	1.09142	1.09128	1.09131	92	0	12
2024.03.13	13:49:00	1.09131	1.09133	1.09124	1.09132	51	0	10
2024.03.13	13:50:00	1.09132	1.09165	1.09128	1.09159	75	0	10
2024.03.13	13:51:00	1.09159	1.09170	1.09157	1.09169	60	0	10
2024.03.13	13:52:00	1.09169	1.09172	1.09154	1.09160	111	0	11
2024.03.13	13:53:00	1.09160	1.09164	1.09158	1.09162	157	0	11
2024.03.13	13:54:00	1.09162	1.09163	1.09156	1.09159	47	0	9
2024.03.13	13:55:00	1.09159	1.09166	1.09147	1.09156	167	0	11
2024.03.13	13:56:00	1.09156	1.09173	1.09154	1.09167	55	0	12
2024.03.13	13:57:00	1.09167	1.09168	1.09153	1.09163	10	0	10
2024.03.13	13:58:00	1.09163	1.09177	1.09158	1.09166	52	0	11
2024.03.13	13:59:00	1.09166	1.09189	1.09162	1.09184	59	0	8
2024.03.13	14:00:00	1.09184	1.09199	1.09179	1.09189	98	0	8
2024.03.13	14:01:00	1.09189	1.09202	1.09183	1.09198	68	0	8
2024.03.13	14:02:00	1.09198	1.09200	1.09167	1.09171	169	0	10
2024.03.13	14:03:00	1.09171	1.09192	1.09159	1.09191	180	0	8
2024.03.13	14:04:00	1.09191	1.09228	1.09190	1.09223	132	0	10
2024.03.13	14:05:00	1.09223	1.09226	1.09212	1.09214	101	0	8
2024.03.13	14:06:00	1.09214	1.09228	1.09211	1.09225	164	0	10
2024.03.13	14:07:00	1.09225	1.09230	1.09222	1.09223	163	0	12
2024.03.13	14:08:00	1.09223	1.09240	1.09220	1.09230	99	0	8
2024.03.13	14:09:00	1.09230	1.09246	1.09229	1.09230	48	0	12
2024.03.13	14:10:00	1.09230	1.09249	1.09223	1.09246	178	0	11
2024.03.13	14:11:00	1.09246	1.09256	1.09243	1.09252	72	0	8
2024.03.13	14:12:00	1.09252	1.09261	1.09243	1.09252	84	0	9
2024.03.13	14:13:00	1.09252	1.09267	1.09250	1.09265	176	0	12
2024.03.13	14:14:00	1.09265	1.09284	1.09253	1.09276	57	0	12
2024.03.13	14:15:00	1.09276	1.09277	1.09267	1.09269	154	0	10
2024.03.13	14:16:00	1.09269	1.09287	1.09268	1.09279	160	0	12
2024.03.13	14:17:00	1.09279	1.09313	1.09270	1.09303	22	0	12
2024.03.13	14:18:00	1.09303	1.09312	1.09289	1.09289	168	0	10
2024.03.13	14:19:00	1.09289	1.09303	1.09287	1.09298	38	0	12
2024.03.13	14:20:00	1.09298	1.09311	1.09291	1.09309	41	0	12
2024.03.13	14:21:00	1.09309	1.09313	1.09306	1.09306	76	0	8
2024.03.13	14:22:00	1.09306	1.09331	1.09301	1.09316	137	0	11
2024.03.13	14:23:00	1.09316	1.09321	1.09301	1.09314	42	0	8
2024.03.13	14:24:00	1.09314	1.09327	1.09296	1.09323	36	0	11
2024.03.13	14:25:00	1.09323	1.09331	1.09307	1.09311	56	0	11
2024.03.13	14:26:00	1.09311	1.09315	1.09306	1.09311	105	0	12
2024.03.13	14:27:00	1.09311	1.09314	1.09303	1.09308	67	0	11
2024.03.13	14:28:00	1.09308	1.09324	1.09305	1.09322	81	0	10
2024.03.13	14:29:00	1.09322	1.09323	1.09310	1.09320	45	0	12
2024.03.13	14:30:00	1.09320	1.09322	1.09292	1.09299	40	0	10
2024.03.13	14:31:00	1.09299	1.09312	1.09290	1.09305	41	0	12
2024.03.13	14:32:00	1.09305	1.09306	1.09291	1.09302	129	0	11
2024.03.13	14:33:00	1.09302	1.09334	1.09302	1.09319	134	0	10
2024.03.13	14:34:00	1.09319	1.09325	1.09302	1.09305	94	0	8
2024.03.13	14:35:00	1.09305	1.09318	1.09304	1.09317	35	0	10
2024.03.13	14:36:00	1.09317	1.09322	1.09313	1.09321	74	0	12
2024.03.13	14:37:00	1.09321	1.09324	1.09310	1.09316	40	0	12
2024.03.13	14:38:00	1.09316	1.09327	1.09312	1.09320	101	0	10
2024.03.13	14:39:00	1.09320	1.09337	1.09320	1.09336	169	0	11
2024.03.13	14:40:00	1.09336	1.09346	1.09336	1.09341	30	0	11
2024.03.13	14:41:00	1.09341	1.09342	1.09323	1.09325	59	0	8
2024.03.13	14:42:00	1.09325	1.09327	1.09314	1.09319	119	0	9
2024.03.13	14:43:00	1.09319	1.09323	1.09318	1.09321	40	0	12
2024.03.13	14:44:00	1.09321	1.09333	1.09314	1.09320	88	0	8
2024.03.13	14:45:00	1.09320	1.09342	1.09307	1.09337	69	0	12
2024.03.13	14:46:00	1.09337	1.09346	1.09311	1.09312	98	0	8
2024.03.13	14:47:00	1.09312	1.09312	1.09288	1.09293	24	0	10
2024.03.13	14:48:00	1.09293	1.09299	1.09283	1.09290	146	0	8
2024.03.13	14:49:00	1.09290	1.09294	1.09270	1.09274	54	0	9
2024.03.13	14:50:00	1.09274	1.09276	1.09252	1.09258	177	0	12
2024.03.13	14:51:00	1.09258	1.09263	1.09250	1.09262	100	0	10
2024.03.13	14:52:00	1.09262	1.09268	1.09252	1.09257	159	0	8
2024.03.13	14:53:00	1.09257	1.09258	1.09245	1.09249	90	0	11
2024.03.13	14:54:00	1.09249	1.09260	1.09245	1.09256	8	0	8
2024.03.13	14:55:00	1.09256	1.09260	1.09242	1.09249	53	0	11
2024.03.13	14:56:00	1.09249	1.09266	1.09248	1.09261	26	0	12
2024.03.13	14:57:00	1.09261	1.09262	1.09239	1.09248	69	0	10
2024.03.13	14:58:00	1.09248	1.09255	1.09222	1.09227	172	0	10
2024.03.13	14:59:00	1.09227	1.09229	1.09214	1.09218	83	0	8
2024.03.13	15:00:00	1.09218	1.09240	1.09218	1.09233	63	0	9
2024.03.13	15:01:00	1.09233	1.09240	1.09227	1.09227	92	0	9
2024.03.13	15:02:00	1.09227	1.09227	1.09221	1.09225	106	0	11
2024.03.13	15:03:00	1.09225	1.09226	1.09217	1.09217	72	0	10
2024.03.13	15:04:00	1.09217	1.09223	1.09204	1.09210	128	0	10
2024.03.13	15:05:00	1.09210	1.09214	1.09199	1.09200	125	0	9
2024.03.13	15:06:00	1.09200	1.09202	1.09185	1.09189	49	0	10
2024.03.13	15:07:00	1.09189	1.09209	1.09189	1.09196	28	0	11
2024.03.13	15:08:00	1.09196	1.09207	1.09195	1.09202	139	0	9
2024.03.13	15:09:00	1.09202	1.09205	1.09190	1.09198	157	0	9
2024.03.13	15:10:00	1.09198	1.09199	1.09192	1.09192	50	0	12
2024.03.13	15:11:00	1.09192	1.09202	1.09179	1.09180	82	0	11
2024.03.13	15:12:00	1.09180	1.09186	1.09163	1.09173	130	0	10
2024.03.13	15:13:00	1.09173	1.09182	1.09157	1.09161	137	0	12
2024.03.13	15:14:00	1.09161	1.09165	1.09146	1.09147	133	0	10
2024.03.13	15:15:00	1.09147	1.09149	1.09126	1.09126	13	0	10
2024.03.13	15:16:00	1.09126	1.09135	1.09111	1.09117	67	0	12
2024.03.13	15:17:00	1.09117	1.09118	1.09077	1.09080	44	0	10
2024.03.13	15:18:00	1.09080	1.09088	1.09078	1.09081	120	0	10
2024.03.13	15:19:00	1.09081	1.09092	1.09080	1.09088	74	0	10
2024.03.13	15:20:00	1.09088	1.09094	1.09086	1.09089	158	0	12
2024.03.13	15:21:00	1.09089	1.09113	1.09087	1.09099	126	0	12
2024.03.13	15:22:00	1.09099	1.09109	1.09095	1.09103	29	0	11
2024.03.13	15:23:00	1.09103	1.09109	1.09100	1.09103	65	0	8
2024.03.13	15:24:00	1.09103	1.09112	1.09091	1.09108	101	0	8
2024.03.13	15:25:00	1.09108	1.09117	1.09104	1.09112	121	0	12
2024.03.13	15:26:00	1.09112	1.09117	1.09089	1.09095	67	0	8
2024.03.13	15:27:00	1.09095	1.09102	1.09090	1.09099	81	0	9
2024.03.13	15:28:00	1.09099	1.09125	1.09094	1.09108	22	0	12
2024.03.13	15:29:00	1.09108	1.09109	1.09103	1.09105	71	0	12
2024.03.13	15:30:00	1.09105	1.09111	1.09105	1.09107	45	0	8
2024.03.13	15:31:00	1.09107	1.09110	1.09087	1.09097	141	0	10
2024.03.13	15:32:00	1.09097	1.09117	1.09092	1.09111	8	0	8
2024.03.13	15:33:00	1.09111	1.09113	1.09106	1.09110	51	0	11
2024.03.13	15:34:00	1.09110	1.09116	1.09101	1.09103	42	0	12
2024.03.13	15:35:00	1.09103	1.09130	1.09103	1.09122	125	0	11
2024.03.13	15:36:00	1.09122	1.09145	1.09118	1.09136	157	0	8
2024.03.13	15:37:00	1.09136	1.09155	1.09132	1.09148	68	0	11
2024.03.13	15:38:00	1.09148	1.09151	1.09134	1.09137	72	0	10
2024.03.13	15:39:00	1.09137	1.09138	1.09113	1.09129	67	0	8
2024.03.13	15:40:00	1.09129	1.09137	1.09103	1.09111	85	0	11
2024.03.13	15:41:00	1.09111	1.09112	1.09103	1.09108	95	0	12
2024.03.13	15:42:00	1.09108	1.09114	1.09086	1.09095	100	0	12
2024.03.13	15:43:00	1.09095	1.09097	1.09073	1.09082	11	0	12
2024.03.13	15:44:00	1.09082	1.09098	1.09072	1.09092	87	0	8
2024.03.13	15:45:00	1.09092	1.09098	1.09088	1.09089	121	0	10
2024.03.13	15:46:00	1.09089	1.09094	1.09076	1.09081	44	0	12
2024.03.13	15:47:00	1.09081	1.09098	1.09078	1.09089	155	0	8
2024.03.13	15:48:00	1.09089	1.09114	1.09088	1.09112	144	0	12
2024.03.13	15:49:00	1.09112	1.09142	1.09110	1.09136	91	0	9
2024.03.13	15:50:00	1.09136	1.09150	1.09135	1.09149	107	0	10
2024.03.13	15:51:00	1.09149	1.09155	1.09133	1.09135	23	0	8
2024.03.13	15:52:00	1.09135	1.09146	1.09131	1.09138	48	0	8
2024.03.13	15:53:00	1.09138	1.09140	1.09127	1.09129	95	0	10
2024.03.13	15:54:00	1.09129	1.09130	1.09119	1.09126	130	0	10
2024.03.13	15:55:00	1.09126	1.09131	1.09118	1.09130	98	0	10
2024.03.13	15:56:00	1.09130	1.09137	1.09122	1.09136	121	0	8
2024.03.13	15:57:00	1.09136	1.09144	1.09132	1.09143	165	0	8
2024.03.13	15:58:00	1.09143	1.09166	1.09141	1.09163	15	0	10
2024.03.13	15:59:00	1.09163	1.09171	1.09147	1.09157	59	0	10
2024.03.13	16:00:00	1.09157	1.09158	1.09151	1.09157	91	0	12
2024.03.13	16:01:00	1.09157	1.09159	1.09113	1.09120	45	0	9
2024.03.13	16:02:00	1.09120	1.09122	1.09100	1.09102	107	0	8
2024.03.13	16:03:00	1.09102	1.09121	1.09098	1.09114	105	0	8
2024.03.13	16:04:00	1.09114	1.09122	1.09114	1.09122	160	0	10
2024.03.13	16:05:00	1.09122	1.09134	1.09117	1.09133	146	0	9
2024.03.13	16:06:00	1.09133	1.09137	1.09121	1.09127	108	0	12
2024.03.13	16:07:00	1.09127	1.09139	1.09118	1.09121	72	0	10
2024.03.13	16:08:00	1.09121	1.09123	1.09102	1.09105	56	0	8
2024.03.13	16:09:00	1.09105	1.09115	1.09099	1.09113	56	0	10
2024.03.13	16:10:00	1.09113	1.09115	1.09107	1.09107	117	0	11
2024.03.13	16:11:00	1.09107	1.09110	1.09079	1.09088	125	0	9
2024.03.13	16:12:00	1.09088	1.09088	1.09077	1.09087	94	0	11
2024.03.13	16:13:00	1.09087	1.09095	1.09079	1.09085	107	0	10
2024.03.13	16:14:00	1.09085	1.09091	1.09076	1.09080	57	0	8
2024.03.13	16:15:00	1.09080	1.09085	1.09052	1.09061	176	0	10
2024.03.13	16:16:00	1.09061	1.09064	1.09052	1.09060	38	0	8
2024.03.13	16:17:00	1.09060	1.09070	1.09059	1.09063	135	0	10
2024.03.13	16:18:00	1.09063	1.09092	1.09062	1.09087	144	0	10
2024.03.13	16:19:00	1.09087	1.09097	1.09075	1.09083	104	0	10
2024.03.13	16:20:00	1.09083	1.09085	1.09065	1.09070	46	0	11
2024.03.13	16:21:00	1.09070	1.09078	1.09061	1.09061	123	0	9
2024.03.13	16:22:00	1.09061	1.09086	1.09054	1.09075	161	0	11
2024.03.13	16:23:00	1.09075	1.09086	1.09074	1.09086	170	0	11
2024.03.13	16:24:00	1.09086	1.09090	1.09080	1.09087	106	0	10
2024.03.13	16:25:00	1.09087	1.09092	1.09071	1.09074	163	0	12
2024.03.13	16:26:00	1.09074	1.09082	1.09073	1.09076	176	0	8
2024.03.13	16:27:00	1.09076	1.09078	1.09044	1.09057	133	0	12
2024.03.13	16:28:00	1.09057	1.09079	1.09051	1.09076	17	0	8
2024.03.13	16:29:00	1.09076	1.09085	1.09069	1.09072	62	0	9
2024.03.13	16:30:00	1.09072	1.09089	1.09071	1.09081	174	0	8
2024.03.13	16:31:00	1.09081	1.09083	1.09076	1.09078	63	0	10
2024.03.13	16:32:00	1.09078	1.09106	1.09077	1.09104	36	0	10
2024.03.13	16:33:00	1.09104	1.09107	1.09102	1.09106	153	0	10
2024.03.13	16:34:00	1.09106	1.09107	1.09091	1.09107	112	0	8
2024.03.13	16:35:00	1.09107	1.09116	1.09103	1.09111	116	0	9
2024.03.13	16:36:00	1.09111	1.09127	1.09104	1.09125	169	0	9
2024.03.13	16:37:00	1.09125	1.09145	1.09116	1.09139	75	0	10
2024.03.13	16:38:00	1.09139	1.09145	1.09110	1.09112	29	0	11
2024.03.13	16:39:00	1.09112	1.09120	1.09103	1.09108	89	0	9
2024.03.13	16:40:00	1.09108	1.09111	1.09091	1.09100	155	0	12
2024.03.13	16:41:00	1.09100	1.09120	1.09099	1.09116	87	0	9
2024.03.13	16:42:00	1.09116	1.09155	1.09114	1.09149	52	0	10
2024.03.13	16:43:00	1.09149	1.09174	1.09145	1.09167	111	0	11
2024.03.13	16:44:00	1.09167	1.09181	1.09161	1.09170	128	0	10
2024.03.13	16:45:00	1.09170	1.09172	1.09156	1.09160	24	0	10
2024.03.13	16:46:00	1.09160	1.09163	1.09139	1.09149	45	0	12
2024.03.13	16:47:00	1.09149	1.09150	1.09134	1.09143	25	0	10
2024.03.13	16:48:00	1.09143	1.09162	1.09140	1.09155	108	0	12
2024.03.13	16:49:00	1.09155	1.09163	1.09147	1.09159	112	0	10
2024.03.13	16:50:00	1.09159	1.09167	1.09152	1.09153	89	0	9
2024.03.13	16:51:00	1.09153	1.09166	1.09153	1.09165	80	0	9
2024.03.13	16:52:00	1.09165	1.09178	1.09163	1.09163	17	0	10
2024.03.13	16:53:00	1.09163	1.09169	1.09135	1.09141	150	0	9
2024.03.13	16:54:00	1.09141	1.09149	1.09121	1.09121	120	0	12
2024.03.13	16:55:00	1.09121	1.09125	1.09105	1.09118	65	0	11
2024.03.13	16:56:00	1.09118	1.09132	1.09116	1.09128	54	0	10
2024.03.13	16:57:00	1.09128	1.09129	1.09128	1.09128	140	0	9
2024.03.13	16:58:00	1.09128	1.09129	1.09126	1.09128	29	0	8
2024.03.13	16:59:00	1.09128	1.09144	1.09126	1.09141	97	0	11
2024.03.13	17:00:00	1.09141	1.09153	1.09131	1.09152	102	0	10
2024.03.13	17:01:00	1.09152	1.09163	1.09143	1.09160	81	0	8
2024.03.13	17:02:00	1.09160	1.09165	1.09158	1.09159	167	0	8
2024.03.13	17:03:00	1.09159	1.09161	1.09150	1.09155	42	0	12
2024.03.13	17:04:00	1.09155	1.09162	1.09147	1.09155	128	0	8
2024.03.13	17:05:00	1.09155	1.09161	1.09123	1.09127	131	0	9
2024.03.13	17:06:00	1.09127	1.09147	1.09123	1.09143	98	0	10
2024.03.13	17:07:00	1.09143	1.09166	1.09142	1.09152	173	0	11
2024.03.13	17:08:00	1.09152	1.09164	1.09148	1.09159	73	0	12
2024.03.13	17:09:00	1.09159	1.09163	1.09135	1.09146	149	0	12
2024.03.13	17:10:00	1.09146	1.09164	1.09137	1.09154	9	0	10
2024.03.13	17:11:00	1.09154	1.09175	1.09138	1.09173	55	0	10
2024.03.13	17:12:00	1.09173	1.09182	1.09167	1.09180	44	0	12
2024.03.13	17:13:00	1.09180	1.09188	1.09169	1.09182	151	0	9
2024.03.13	17:14:00	1.09182	1.09201	1.09181	1.09187	172	0	12
2024.03.13	17:15:00	1.09187	1.09193	1.09175	1.09192	58	0	8
2024.03.13	17:16:00	1.09192	1.09204	1.09185	1.09197	107	0	12
2024.03.13	17:17:00	1.09197	1.09227	1.09195	1.09214	165	0	11
2024.03.13	17:18:00	1.09214	1.09218	1.09188	1.09198	43	0	11
2024.03.13	17:19:00	1.09198	1.09215	1.09196	1.09205	176	0	8
2024.03.13	17:20:00	1.09205	1.09222	1.09204	1.09214	130	0	8
2024.03.13	17:21:00	1.09214	1.09220	1.09195	1.09203	52	0	10
2024.03.13	17:22:00	1.09203	1.09217	1.09185	1.09193	179	0	10
2024.03.13	17:23:00	1.09193	1.09193	1.09178	1.09179	170	0	11
2024.03.13	17:24:00	1.09179	1.09180	1.09174	1.09176	31	0	9
2024.03.13	17:25:00	1.09176	1.09178	1.09154	1.09165	164	0	12
2024.03.13	17:26:00	1.09165	1.09169	1.09156	1.09157	133	0	8
2024.03.13	17:27:00	1.09157	1.09167	1.09153	1.09156	33	0	11
2024.03.13	17:28:00	1.09156	1.09164	1.09153	1.09159	77	0	10
2024.03.13	17:29:00	1.09159	1.09161	1.09154	1.09158	29	0	12
2024.03.13	17:30:00	1.09158	1.09184	1.09156	1.09182	80	0	12
2024.03.13	17:31:00	1.09182	1.09187	1.09164	1.09175	71	0	10
2024.03.13	17:32:00	1.09175	1.09187	1.09171	1.09179	30	0	11
2024.03.13	17:33:00	1.09179	1.09182	1.09168	1.09177	39	0	12
2024.03.13	17:34:00	1.09177	1.09185	1.09176	1.09178	133	0	8
2024.03.13	17:35:00	1.09178	1.09191	1.09170	1.09171	85	0	12
2024.03.13	17:36:00	1.09171	1.09171	1.09158	1.09165	126	0	8
2024.03.13	17:37:00	1.09165	1.09171	1.09160	1.09163	147	0	11
