<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.26	10:05:00	1.09928	1.09934	1.09901	1.09907	33	0	12
2024.01.26	10:06:00	1.09907	1.09908	1.09885	1.09886	37	0	9
2024.01.26	10:07:00	1.09886	1.09889	1.09868	1.09871	20	0	6
2024.01.26	10:08:00	1.09871	1.09875	1.09865	1.09869	18	0	8
2024.01.26	10:09:00	1.09869	1.09900	1.09860	1.09891	22	0	8
2024.01.26	10:10:00	1.09891	1.09898	1.09880	1.09887	61	0	7
2024.01.26	10:11:00	1.09887	1.09898	1.09878	1.09889	62	0	12
2024.01.26	10:12:00	1.09889	1.09897	1.09886	1.09894	68	0	9
2024.01.26	10:13:00	1.09894	1.09897	1.09884	1.09887	40	0	8
2024.01.26	10:14:00	1.09887	1.09897	1.09884	1.09894	47	0	7
2024.01.26	10:15:00	1.09894	1.09914	1.09891	1.09911	18	0	7
2024.01.26	10:16:00	1.09911	1.09931	1.09873	1.09893	29	0	6
2024.01.26	10:17:00	1.09893	1.09894	1.09875	1.09876	38	0	8
2024.01.26	10:18:00	1.09876	1.09890	1.09852	1.09866	49	0	6
2024.01.26	10:19:00	1.09866	1.09885	1.09865	1.09884	60	0	9
2024.01.26	10:20:00	1.09884	1.09888	1.09872	1.09876	46	0	7
2024.01.26	10:21:00	1.09876	1.09905	1.09870	1.09899	51	0	12
2024.01.26	10:22:00	1.09899	1.09900	1.09883	1.09884	39	0	7
2024.01.26	10:23:00	1.09884	1.09895	1.09870	1.09881	44	0	7
2024.01.26	10:24:00	1.09881	1.09897	1.09876	1.09892	37	0	7
2024.01.26	10:25:00	1.09892	1.09900	1.09883	1.09891	43	0	6
2024.01.26	10:26:00	1.09891	1.09897	1.09886	1.09892	13	0	7
2024.01.26	10:27:00	1.09892	1.09895	1.09878	1.09881	40	0	9
2024.01.26	10:28:00	1.09881	1.09885	1.09871	1.09875	31	0	8
2024.01.26	10:29:00	1.09875	1.09899	1.09867	1.09891	44	0	9
2024.01.26	10:30:00	1.09891	1.09908	1.09886	1.09903	32	0	7
2024.01.26	10:31:00	1.09903	1.09905	1.09903	1.09905	37	0	12
2024.01.26	10:32:00	1.09905	1.09916	1.09886	1.09897	70	0	9
2024.01.26	10:33:00	1.09897	1.09898	1.09894	1.09895	50	0	12
2024.01.26	10:34:00	1.09895	1.09910	1.09890	1.09905	56	0	8
2024.01.26	10:35:00	1.09905	1.09908	1.09894	1.09897	44	0	8
2024.01.26	10:36:00	1.09897	1.09904	1.09892	1.09899	37	0	7
2024.01.26	10:37:00	1.09899	1.09910	1.09897	1.09908	41	0	6
2024.01.26	10:38:00	1.09908	1.09909	1.09890	1.09891	64	0	6
2024.01.26	10:39:00	1.09891	1.09897	1.09891	1.09897	46	0	12
2024.01.26	10:40:00	1.09897	1.09907	1.09892	1.09902	38	0	12
2024.01.26	10:41:00	1.09902	1.09914	1.09895	1.09907	29	0	8
2024.01.26	10:42:00	1.09907	1.09929	1.09903	1.09925	57	0	7
2024.01.26	10:43:00	1.09925	1.09943	1.09919	1.09937	35	0	9
2024.01.26	10:44:00	1.09937	1.09962	1.09927	1.09952	19	0	12
2024.01.26	10:45:00	1.09952	1.09959	1.09950	1.09957	25	0	12
2024.01.26	10:46:00	1.09957	1.09974	1.09936	1.09953	29	0	6
2024.01.26	10:47:00	1.09953	1.09968	1.09942	1.09957	52	0	8
2024.01.26	10:48:00	1.09957	1.09967	1.09948	1.09958	55	0	7
2024.01.26	10:49:00	1.09958	1.09962	1.09951	1.09955	59	0	8
2024.01.26	10:50:00	1.09955	1.09957	1.09945	1.09947	42	0	7
2024.01.26	10:51:00	1.09947	1.09978	1.09926	1.09957	57	0	12
2024.01.26	10:52:00	1.09957	1.09961	1.09944	1.09948	65	0	12
2024.01.26	10:53:00	1.09948	1.09957	1.09936	1.09945	53	0	6
2024.01.26	10:54:00	1.09945	1.09945	1.09930	1.09930	34	0	9
2024.01.26	10:55:00	1.09930	1.09957	1.09916	1.09943	15	0	9
2024.01.26	10:56:00	1.09943	1.09957	1.09924	1.09938	25	0	6
2024.01.26	10:57:00	1.09938	1.09944	1.09924	1.09930	54	0	8
2024.01.26	10:58:00	1.09930	1.09936	1.09919	1.09925	34	0	7
2024.01.26	10:59:00	1.09925	1.09961	1.09913	1.09949	46	0	6
2024.01.26	11:00:00	1.09949	1.09959	1.09934	1.09944	35	0	12
2024.01.26	11:01:00	1.09944	1.09945	1.09942	1.09943	29	0	7
2024.01.26	11:02:00	1.09943	1.09960	1.09933	1.09950	52	0	8
2024.01.26	11:03:00	1.09950	1.09969	1.09934	1.09953	56	0	8
2024.01.26	11:04:00	1.09953	1.09977	1.09951	1.09975	53	0	8
2024.01.26	11:05:00	1.09975	1.09977	1.09975	1.09977	32	0	6
2024.01.26	11:06:00	1.09977	1.09982	1.09975	1.09980	69	0	6
2024.01.26	11:07:00	1.09980	1.09990	1.09977	1.09987	46	0	8
2024.01.26	11:08:00	1.09987	1.10008	1.09975	1.09996	49	0	8
2024.01.26	11:09:00	1.09996	1.09997	1.09995	1.09996	36	0	9
2024.01.26	11:10:00	1.09996	1.10018	1.09974	1.09996	34	0	9
2024.01.26	11:11:00	1.09996	1.10000	1.09989	1.09993	41	0	12
2024.01.26	11:12:00	1.09993	1.09999	1.09976	1.09982	40	0	9
2024.01.26	11:13:00	1.09982	1.09993	1.09973	1.09984	19	0	6
2024.01.26	11:14:00	1.09984	1.09996	1.09950	1.09962	49	0	7
2024.01.26	11:15:00	1.09962	1.09976	1.09947	1.09961	40	0	12
2024.01.26	11:16:00	1.09961	1.09973	1.09944	1.09956	35	0	7
2024.01.26	11:17:00	1.09956	1.09974	1.09947	1.09965	60	0	7
2024.01.26	11:18:00	1.09965	1.09967	1.09959	1.09961	52	0	6
2024.01.26	11:19:00	1.09961	1.09977	1.09958	1.09974	40	0	6
2024.01.26	11:20:00	1.09974	1.09987	1.09966	1.09979	46	0	6
2024.01.26	11:21:00	1.09979	1.09979	1.09970	1.09970	68	0	8
2024.01.26	11:22:00	1.09970	1.09970	1.09963	1.09963	82	0	8
2024.01.26	11:23:00	1.09963	1.09968	1.09948	1.09953	20	0	9
2024.01.26	11:24:00	1.09953	1.09955	1.09937	1.09939	40	0	7
2024.01.26	11:25:00	1.09939	1.09940	1.09937	1.09938	15	0	7
2024.01.26	11:26:00	1.09938	1.09946	1.09932	1.09940	26	0	6
2024.01.26	11:27:00	1.09940	1.09955	1.09912	1.09927	41	0	8
2024.01.26	11:28:00	1.09927	1.09939	1.09905	1.09917	24	0	12
2024.01.26	11:29:00	1.09917	1.09920	1.09903	1.09906	33	0	6
2024.01.26	11:30:00	1.09906	1.09908	1.09904	1.09906	44	0	7
2024.01.26	11:31:00	1.09906	1.09909	1.09883	1.09886	52	0	12
2024.01.26	11:32:00	1.09886	1.09892	1.09870	1.09876	56	0	12
2024.01.26	11:33:00	1.09876	1.09925	1.09854	1.09903	27	0	6
2024.01.26	11:34:00	1.09903	1.09918	1.09901	1.09916	53	0	12
2024.01.26	11:35:00	1.09916	1.09922	1.09899	1.09905	44	0	9
2024.01.26	11:36:00	1.09905	1.09913	1.09896	1.09904	23	0	6
2024.01.26	11:37:00	1.09904	1.09906	1.09903	1.09905	50	0	9
2024.01.26	11:38:00	1.09905	1.09922	1.09902	1.09919	43	0	12
2024.01.26	11:39:00	1.09919	1.09921	1.09909	1.09911	58	0	8
2024.01.26	11:40:00	1.09911	1.09929	1.09904	1.09922	55	0	6
2024.01.26	11:41:00	1.09922	1.09929	1.09905	1.09912	50	0	6
2024.01.26	11:42:00	1.09912	1.09919	1.09898	1.09905	75	0	9
2024.01.26	11:43:00	1.09905	1.09907	1.09890	1.09892	52	0	7
2024.01.26	11:44:00	1.09892	1.09926	1.09874	1.09908	25	0	12
2024.01.26	11:45:00	1.09908	1.09908	1.09895	1.09895	42	0	8
2024.01.26	11:46:00	1.09895	1.09909	1.09862	1.09876	36	0	9
2024.01.26	11:47:00	1.09876	1.09897	1.09872	1.09893	56	0	9
2024.01.26	11:48:00	1.09893	1.09927	1.09886	1.09920	24	0	9
2024.01.26	11:49:00	1.09920	1.09936	1.09919	1.09935	56	0	12
2024.01.26	11:50:00	1.09935	1.09963	1.09911	1.09939	67	0	8
2024.01.26	11:51:00	1.09939	1.09940	1.09930	1.09931	74	0	9
2024.01.26	11:52:00	1.09931	1.09949	1.09908	1.09926	12	0	6
2024.01.26	11:53:00	1.09926	1.09930	1.09915	1.09919	55	0	7
2024.01.26	11:54:00	1.09919	1.09929	1.09914	1.09924	47	0	12
2024.01.26	11:55:00	1.09924	1.09929	1.09920	1.09925	28	0	7
2024.01.26	11:56:00	1.09925	1.09934	1.09911	1.09920	44	0	12
2024.01.26	11:57:00	1.09920	1.09927	1.09912	1.09919	26	0	8
2024.01.26	11:58:00	1.09919	1.09936	1.09918	1.09935	57	0	9
2024.01.26	11:59:00	1.09935	1.09936	1.09921	1.09922	50	0	9
2024.01.26	12:00:00	1.09922	1.09924	1.09922	1.09924	18	0	12
2024.01.26	12:01:00	1.09924	1.09930	1.09904	1.09910	62	0	8
2024.01.26	12:02:00	1.09910	1.09924	1.09901	1.09915	35	0	9
2024.01.26	12:03:00	1.09915	1.09940	1.09908	1.09933	56	0	9
2024.01.26	12:04:00	1.09933	1.09948	1.09926	1.09941	27	0	7
2024.01.26	12:05:00	1.09941	1.09954	1.09931	1.09944	54	0	12
2024.01.26	12:06:00	1.09944	1.09957	1.09918	1.09931	21	0	12
2024.01.26	12:07:00	1.09931	1.09950	1.09922	1.09941	35	0	12
2024.01.26	12:08:00	1.09941	1.09944	1.09934	1.09937	28	0	8
2024.01.26	12:09:00	1.09937	1.09937	1.09929	1.09929	59	0	7
2024.01.26	12:10:00	1.09929	1.09939	1.09912	1.09922	39	0	6
2024.01.26	12:11:00	1.09922	1.09932	1.09894	1.09904	48	0	6
2024.01.26	12:12:00	1.09904	1.09911	1.09891	1.09898	32	0	7
2024.01.26	12:13:00	1.09898	1.09903	1.09897	1.09902	47	0	12
2024.01.26	12:14:00	1.09902	1.09915	1.09901	1.09914	28	0	7
2024.01.26	12:15:00	1.09914	1.09922	1.09900	1.09908	51	0	6
2024.01.26	12:16:00	1.09908	1.09926	1.09887	1.09905	47	0	8
2024.01.26	12:17:00	1.09905	1.09912	1.09891	1.09898	32	0	7
2024.01.26	12:18:00	1.09898	1.09904	1.09893	1.09899	35	0	8
2024.01.26	12:19:00	1.09899	1.09908	1.09890	1.09899	52	0	7
2024.01.26	12:20:00	1.09899	1.09908	1.09893	1.09902	42	0	7
2024.01.26	12:21:00	1.09902	1.09911	1.09902	1.09911	16	0	6
2024.01.26	12:22:00	1.09911	1.09913	1.09899	1.09901	39	0	6
2024.01.26	12:23:00	1.09901	1.09916	1.09873	1.09888	41	0	7
2024.01.26	12:24:00	1.09888	1.09892	1.09884	1.09888	23	0	7
2024.01.26	12:25:00	1.09888	1.09903	1.09882	1.09897	19	0	6
2024.01.26	12:26:00	1.09897	1.09929	1.09880	1.09912	58	0	9
2024.01.26	12:27:00	1.09912	1.09929	1.09904	1.09921	47	0	8
2024.01.26	12:28:00	1.09921	1.09927	1.09901	1.09907	34	0	6
2024.01.26	12:29:00	1.09907	1.09908	1.09892	1.09893	47	0	8
2024.01.26	12:30:00	1.09893	1.09901	1.09874	1.09882	42	0	12
2024.01.26	12:31:00	1.09882	1.09902	1.09874	1.09894	53	0	8
2024.01.26	12:32:00	1.09894	1.09904	1.09887	1.09897	34	0	12
2024.01.26	12:33:00	1.09897	1.09903	1.09886	1.09892	26	0	6
2024.01.26	12:34:00	1.09892	1.09904	1.09887	1.09899	68	0	6
2024.01.26	12:35:00	1.09899	1.09902	1.09882	1.09885	66	0	6
2024.01.26	12:36:00	1.09885	1.09906	1.09866	1.09887	20	0	12
2024.01.26	12:37:00	1.09887	1.09895	1.09886	1.09894	22	0	8
2024.01.26	12:38:00	1.09894	1.09897	1.09891	1.09894	26	0	9
2024.01.26	12:39:00	1.09894	1.09896	1.09888	1.09890	44	0	7
2024.01.26	12:40:00	1.09890	1.09898	1.09885	1.09893	36	0	9
2024.01.26	12:41:00	1.09893	1.09914	1.09877	1.09898	38	0	9
2024.01.26	12:42:00	1.09898	1.09916	1.09897	1.09915	53	0	7
2024.01.26	12:43:00	1.09915	1.09918	1.09898	1.09901	52	0	8
2024.01.26	12:44:00	1.09901	1.09920	1.09899	1.09918	53	0	12
2024.01.26	12:45:00	1.09918	1.09958	1.09904	1.09944	59	0	12
2024.01.26	12:46:00	1.09944	1.09944	1.09923	1.09923	51	0	9
2024.01.26	12:47:00	1.09923	1.09953	1.09919	1.09949	24	0	8
2024.01.26	12:48:00	1.09949	1.09977	1.09945	1.09973	42	0	6
2024.01.26	12:49:00	1.09973	1.09982	1.09961	1.09970	30	0	9
2024.01.26	12:50:00	1.09970	1.09985	1.09961	1.09976	35	0	9
2024.01.26	12:51:00	1.09976	1.09982	1.09969	1.09975	22	0	7
2024.01.26	12:52:00	1.09975	1.09986	1.09966	1.09977	37	0	9
2024.01.26	12:53:00	1.09977	1.10002	1.09967	1.09992	24	0	9
2024.01.26	12:54:00	1.09992	1.10000	1.09992	1.10000	21	0	7
2024.01.26	12:55:00	1.10000	1.10000	1.09996	1.09996	74	0	7
2024.01.26	12:56:00	1.09996	1.09999	1.09995	1.09998	47	0	7
2024.01.26	12:57:00	1.09998	1.10009	1.09976	1.09987	21	0	7
2024.01.26	12:58:00	1.09987	1.10005	1.09977	1.09995	36	0	9
2024.01.26	12:59:00	1.09995	1.10007	1.09967	1.09979	43	0	7
2024.01.26	13:00:00	1.09979	1.09986	1.09969	1.09976	44	0	6
2024.01.26	13:01:00	1.09976	1.10002	1.09970	1.09996	30	0	6
2024.01.26	13:02:00	1.09996	1.10004	1.09974	1.09982	38	0	7
2024.01.26	13:03:00	1.09982	1.09996	1.09972	1.09986	30	0	7
2024.01.26	13:04:00	1.09986	1.10007	1.09975	1.09996	68	0	8
2024.01.26	13:05:00	1.09996	1.10018	1.09986	1.10008	40	0	9
2024.01.26	13:06:00	1.10008	1.10009	1.10002	1.10003	43	0	6
2024.01.26	13:07:00	1.10003	1.10009	1.09979	1.09985	35	0	6
2024.01.26	13:08:00	1.09985	1.09995	1.09983	1.09993	27	0	9
2024.01.26	13:09:00	1.09993	1.10010	1.09990	1.10007	33	0	12
2024.01.26	13:10:00	1.10007	1.10009	1.09996	1.09998	51	0	8
2024.01.26	13:11:00	1.09998	1.10001	1.09986	1.09989	33	0	8
2024.01.26	13:12:00	1.09989	1.09994	1.09986	1.09991	47	0	7
2024.01.26	13:13:00	1.09991	1.09994	1.09943	1.09946	43	0	7
2024.01.26	13:14:00	1.09946	1.09956	1.09931	1.09941	46	0	12
2024.01.26	13:15:00	1.09941	1.09954	1.09935	1.09948	49	0	9
2024.01.26	13:16:00	1.09948	1.09963	1.09941	1.09956	24	0	7
2024.01.26	13:17:00	1.09956	1.09970	1.09954	1.09968	30	0	8
2024.01.26	13:18:00	1.09968	1.10003	1.09960	1.09995	43	0	7
2024.01.26	13:19:00	1.09995	1.10008	1.09965	1.09978	50	0	12
2024.01.26	13:20:00	1.09978	1.09988	1.09959	1.09969	39	0	6
2024.01.26	13:21:00	1.09969	1.09973	1.09954	1.09958	48	0	9
2024.01.26	13:22:00	1.09958	1.09962	1.09939	1.09943	38	0	9
2024.01.26	13:23:00	1.09943	1.09946	1.09937	1.09940	64	0	9
2024.01.26	13:24:00	1.09940	1.09942	1.09927	1.09929	64	0	12
2024.01.26	13:25:00	1.09929	1.09949	1.09926	1.09946	62	0	6
2024.01.26	13:26:00	1.09946	1.09951	1.09933	1.09938	31	0	7
2024.01.26	13:27:00	1.09938	1.09956	1.09895	1.09913	61	0	9
2024.01.26	13:28:00	1.09913	1.09924	1.09903	1.09914	52	0	12
2024.01.26	13:29:00	1.09914	1.09914	1.09913	1.09913	44	0	9
2024.01.26	13:30:00	1.09913	1.09916	1.09907	1.09910	29	0	6
2024.01.26	13:31:00	1.09910	1.09922	1.09874	1.09886	46	0	9
2024.01.26	13:32:00	1.09886	1.09889	1.09886	1.09889	41	0	6
2024.01.26	13:33:00	1.09889	1.09893	1.09873	1.09877	37	0	12
2024.01.26	13:34:00	1.09877	1.09891	1.09872	1.09886	41	0	8
2024.01.26	13:35:00	1.09886	1.09896	1.09873	1.09883	21	0	8
2024.01.26	13:36:00	1.09883	1.09887	1.09882	1.09886	26	0	9
2024.01.26	13:37:00	1.09886	1.09898	1.09883	1.09895	54	0	6
2024.01.26	13:38:00	1.09895	1.09908	1.09885	1.09898	45	0	9
2024.01.26	13:39:00	1.09898	1.09906	1.09890	1.09898	23	0	6
2024.01.26	13:40:00	1.09898	1.09917	1.09874	1.09893	70	0	12
2024.01.26	13:41:00	1.09893	1.09899	1.09885	1.09891	61	0	7
2024.01.26	13:42:00	1.09891	1.09923	1.09886	1.09918	56	0	12
2024.01.26	13:43:00	1.09918	1.09936	1.09916	1.09934	24	0	9
2024.01.26	13:44:00	1.09934	1.09937	1.09933	1.09936	44	0	8
2024.01.26	13:45:00	1.09936	1.09951	1.09929	1.09944	32	0	6
2024.01.26	13:46:00	1.09944	1.09959	1.09898	1.09913	31	0	12
2024.01.26	13:47:00	1.09913	1.09924	1.09906	1.09917	53	0	6
2024.01.26	13:48:00	1.09917	1.09925	1.09913	1.09921	62	0	8
2024.01.26	13:49:00	1.09921	1.09933	1.09899	1.09911	59	0	8
2024.01.26	13:50:00	1.09911	1.09932	1.09902	1.09923	41	0	9
2024.01.26	13:51:00	1.09923	1.09949	1.09921	1.09947	47	0	9
2024.01.26	13:52:00	1.09947	1.09962	1.09941	1.09956	60	0	7
2024.01.26	13:53:00	1.09956	1.09965	1.09954	1.09963	14	0	9
2024.01.26	13:54:00	1.09963	1.09965	1.09960	1.09962	71	0	6
2024.01.26	13:55:00	1.09962	1.09964	1.09954	1.09956	42	0	6
2024.01.26	13:56:00	1.09956	1.09962	1.09951	1.09957	51	0	12
2024.01.26	13:57:00	1.09957	1.09976	1.09943	1.09962	54	0	8
2024.01.26	13:58:00	1.09962	1.09967	1.09947	1.09952	25	0	6
2024.01.26	13:59:00	1.09952	1.09955	1.09947	1.09950	46	0	7
2024.01.26	14:00:00	1.09950	1.09952	1.09945	1.09947	41	0	12
2024.01.26	14:01:00	1.09947	1.09972	1.09941	1.09966	23	0	12
2024.01.26	14:02:00	1.09966	1.09983	1.09963	1.09980	19	0	9
2024.01.26	14:03:00	1.09980	1.09984	1.09969	1.09973	41	0	7
2024.01.26	14:04:00	1.09973	1.09993	1.09963	1.09983	59	0	6
2024.01.26	14:05:00	1.09983	1.09986	1.09964	1.09967	21	0	6
2024.01.26	14:06:00	1.09967	1.09989	1.09957	1.09979	28	0	7
2024.01.26	14:07:00	1.09979	1.09984	1.09964	1.09969	23	0	6
2024.01.26	14:08:00	1.09969	1.09971	1.09959	1.09961	42	0	7
2024.01.26	14:09:00	1.09961	1.09973	1.09957	1.09969	44	0	6
2024.01.26	14:10:00	1.09969	1.09977	1.09951	1.09959	40	0	8
2024.01.26	14:11:00	1.09959	1.09967	1.09936	1.09944	36	0	12
2024.01.26	14:12:00	1.09944	1.09952	1.09919	1.09927	33	0	8
2024.01.26	14:13:00	1.09927	1.09978	1.09911	1.09962	47	0	8
2024.01.26	14:14:00	1.09962	1.09970	1.09961	1.09969	38	0	12
2024.01.26	14:15:00	1.09969	1.09978	1.09966	1.09975	42	0	9
2024.01.26	14:16:00	1.09975	1.09988	1.09972	1.09985	28	0	9
2024.01.26	14:17:00	1.09985	1.09985	1.09978	1.09978	55	0	12
2024.01.26	14:18:00	1.09978	1.10003	1.09975	1.10000	45	0	7
2024.01.26	14:19:00	1.10000	1.10012	1.09984	1.09996	43	0	7
2024.01.26	14:20:00	1.09996	1.10021	1.09989	1.10014	39	0	6
2024.01.26	14:21:00	1.10014	1.10030	1.10014	1.10030	32	0	9
2024.01.26	14:22:00	1.10030	1.10044	1.10029	1.10043	41	0	8
2024.01.26	14:23:00	1.10043	1.10045	1.10033	1.10035	56	0	12
2024.01.26	14:24:00	1.10035	1.10047	1.10031	1.10043	41	0	9
2024.01.26	14:25:00	1.10043	1.10046	1.10034	1.10037	28	0	6
2024.01.26	14:26:00	1.10037	1.10047	1.10005	1.10015	56	0	12
2024.01.26	14:27:00	1.10015	1.10016	1.10011	1.10012	33	0	12
2024.01.26	14:28:00	1.10012	1.10017	1.10000	1.10005	27	0	8
2024.01.26	14:29:00	1.10005	1.10010	1.09998	1.10003	47	0	8
2024.01.26	14:30:00	1.10003	1.10005	1.10001	1.10003	32	0	6
2024.01.26	14:31:00	1.10003	1.10011	1.10002	1.10010	41	0	12
2024.01.26	14:32:00	1.10010	1.10017	1.10007	1.10014	62	0	12
2024.01.26	14:33:00	1.10014	1.10031	1.09997	1.10014	28	0	9
2024.01.26	14:34:00	1.10014	1.10015	1.10012	1.10013	36	0	9
2024.01.26	14:35:00	1.10013	1.10047	1.10004	1.10038	14	0	8
2024.01.26	14:36:00	1.10038	1.10040	1.10035	1.10037	42	0	8
2024.01.26	14:37:00	1.10037	1.10064	1.10034	1.10061	23	0	9
2024.01.26	14:38:00	1.10061	1.10089	1.10049	1.10077	48	0	6
2024.01.26	14:39:00	1.10077	1.10101	1.10074	1.10098	70	0	6
2024.01.26	14:40:00	1.10098	1.10107	1.10095	1.10104	35	0	6
2024.01.26	14:41:00	1.10104	1.10125	1.10102	1.10123	33	0	12
2024.01.26	14:42:00	1.10123	1.10136	1.10092	1.10105	69	0	8
2024.01.26	14:43:00	1.10105	1.10120	1.10102	1.10117	68	0	12
2024.01.26	14:44:00	1.10117	1.10120	1.10110	1.10113	37	0	9
2024.01.26	14:45:00	1.10113	1.10117	1.10106	1.10110	33	0	7
2024.01.26	14:46:00	1.10110	1.10114	1.10103	1.10107	38	0	7
2024.01.26	14:47:00	1.10107	1.10108	1.10102	1.10103	42	0	12
2024.01.26	14:48:00	1.10103	1.10107	1.10090	1.10094	46	0	6
2024.01.26	14:49:00	1.10094	1.10127	1.10077	1.10110	16	0	9
2024.01.26	14:50:00	1.10110	1.10125	1.10108	1.10123	43	0	7
2024.01.26	14:51:00	1.10123	1.10135	1.10100	1.10112	36	0	12
2024.01.26	14:52:00	1.10112	1.10121	1.10096	1.10105	39	0	7
2024.01.26	14:53:00	1.10105	1.10113	1.10081	1.10089	18	0	7
2024.01.26	14:54:00	1.10089	1.10109	1.10083	1.10103	26	0	12
2024.01.26	14:55:00	1.10103	1.10115	1.10085	1.10097	27	0	9
2024.01.26	14:56:00	1.10097	1.10118	1.10092	1.10113	53	0	8
2024.01.26	14:57:00	1.10113	1.10118	1.10098	1.10103	39	0	8
2024.01.26	14:58:00	1.10103	1.10119	1.10081	1.10097	49	0	7
2024.01.26	14:59:00	1.10097	1.10111	1.10085	1.10099	27	0	6
2024.01.26	15:00:00	1.10099	1.10106	1.10082	1.10089	41	0	7
2024.01.26	15:01:00	1.10089	1.10096	1.10054	1.10061	18	0	6
2024.01.26	15:02:00	1.10061	1.10066	1.10050	1.10055	44	0	7
2024.01.26	15:03:00	1.10055	1.10067	1.10048	1.10060	51	0	7
2024.01.26	15:04:00	1.10060	1.10068	1.10026	1.10034	23	0	12
2024.01.26	15:05:00	1.10034	1.10036	1.10034	1.10036	31	0	12
2024.01.26	15:06:00	1.10036	1.10039	1.10035	1.10038	34	0	6
2024.01.26	15:07:00	1.10038	1.10053	1.10023	1.10038	48	0	7
2024.01.26	15:08:00	1.10038	1.10075	1.10019	1.10056	26	0	8
2024.01.26	15:09:00	1.10056	1.10066	1.10035	1.10045	20	0	12
2024.01.26	15:10:00	1.10045	1.10063	1.10037	1.10055	32	0	6
2024.01.26	15:11:00	1.10055	1.10057	1.10049	1.10051	51	0	12
2024.01.26	15:12:00	1.10051	1.10052	1.10039	1.10040	51	0	8
2024.01.26	15:13:00	1.10040	1.10047	1.09998	1.10005	26	0	9
2024.01.26	15:14:00	1.10005	1.10020	1.10000	1.10015	50	0	9
2024.01.26	15:15:00	1.10015	1.10023	1.09997	1.10005	47	0	9
2024.01.26	15:16:00	1.10005	1.10006	1.09990	1.09991	41	0	12
2024.01.26	15:17:00	1.09991	1.10000	1.09980	1.09989	59	0	6
2024.01.26	15:18:00	1.09989	1.10007	1.09987	1.10005	33	0	6
2024.01.26	15:19:00	1.10005	1.10010	1.09987	1.09992	49	0	9
2024.01.26	15:20:00	1.09992	1.09997	1.09962	1.09967	74	0	8
2024.01.26	15:21:00	1.09967	1.09972	1.09960	1.09965	34	0	12
2024.01.26	15:22:00	1.09965	1.09993	1.09954	1.09982	49	0	8
2024.01.26	15:23:00	1.09982	1.09989	1.09969	1.09976	36	0	6
2024.01.26	15:24:00	1.09976	1.09982	1.09952	1.09958	33	0	8
2024.01.26	15:25:00	1.09958	1.09967	1.09946	1.09955	52	0	7
2024.01.26	15:26:00	1.09955	1.09960	1.09936	1.09941	42	0	9
2024.01.26	15:27:00	1.09941	1.09945	1.09932	1.09936	23	0	8
2024.01.26	15:28:00	1.09936	1.09939	1.09934	1.09937	51	0	8
2024.01.26	15:29:00	1.09937	1.09938	1.09930	1.09931	36	0	6
2024.01.26	15:30:00	1.09931	1.09936	1.09909	1.09914	39	0	12
2024.01.26	15:31:00	1.09914	1.09931	1.09906	1.09923	32	0	7
2024.01.26	15:32:00	1.09923	1.09942	1.09915	1.09934	37	0	8
2024.01.26	15:33:00	1.09934	1.09941	1.09913	1.09920	44	0	6
2024.01.26	15:34:00	1.09920	1.09937	1.09880	1.09897	38	0	6
2024.01.26	15:35:00	1.09897	1.09905	1.09889	1.09897	29	0	12
2024.01.26	15:36:00	1.09897	1.09920	1.09891	1.09914	41	0	7
2024.01.26	15:37:00	1.09914	1.09919	1.09908	1.09913	67	0	12
2024.01.26	15:38:00	1.09913	1.09924	1.09888	1.09899	36	0	12
2024.01.26	15:39:00	1.09899	1.09907	1.09876	1.09884	37	0	8
2024.01.26	15:40:00	1.09884	1.09889	1.09881	1.09886	29	0	6
2024.01.26	15:41:00	1.09886	1.09891	1.09879	1.09884	70	0	6
2024.01.26	15:42:00	1.09884	1.09894	1.09872	1.09882	71	0	9
2024.01.26	15:43:00	1.09882	1.09891	1.09853	1.09862	56	0	9
2024.01.26	15:44:00	1.09862	1.09872	1.09854	1.09864	32	0	7
2024.01.26	15:45:00	1.09864	1.09868	1.09857	1.09861	21	0	6
2024.01.26	15:46:00	1.09861	1.09875	1.09858	1.09872	36	0	6
2024.01.26	15:47:00	1.09872	1.09894	1.09853	1.09875	57	0	9
2024.01.26	15:48:00	1.09875	1.09898	1.09867	1.09890	28	0	7
2024.01.26	15:49:00	1.09890	1.09913	1.09884	1.09907	67	0	12
2024.01.26	15:50:00	1.09907	1.09914	1.09892	1.09899	44	0	9
2024.01.26	15:51:00	1.09899	1.09908	1.09894	1.09903	17	0	6
2024.01.26	15:52:00	1.09903	1.09906	1.09891	1.09894	53	0	6
2024.01.26	15:53:00	1.09894	1.09901	1.09890	1.09897	31	0	12
2024.01.26	15:54:00	1.09897	1.09913	1.09869	1.09885	41	0	12
2024.01.26	15:55:00	1.09885	1.09910	1.09877	1.09902	20	0	12
2024.01.26	15:56:00	1.09902	1.09904	1.09897	1.09899	36	0	7
2024.01.26	15:57:00	1.09899	1.09899	1.09896	1.09896	55	0	12
2024.01.26	15:58:00	1.09896	1.09913	1.09877	1.09894	51	0	12
2024.01.26	15:59:00	1.09894	1.09907	1.09857	1.09870	1	0	9
2024.01.26	16:00:00	1.09870	1.09875	1.09863	1.09868	15	0	6
2024.01.26	16:01:00	1.09868	1.09877	1.09862	1.09871	40	0	12
